timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1643378503316,14,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-10,text,true,,282,276,12,12,http://localhost:9966/petclinic/api/pettypes/119,0,0,0
1643378503318,13,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-4,text,true,,282,276,12,12,http://localhost:9966/petclinic/api/pettypes/113,0,0,0
1643378503316,12,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-1,text,true,,282,276,12,12,http://localhost:9966/petclinic/api/pettypes/113,0,0,0
1643378503326,10,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-3,text,true,,282,276,12,12,http://localhost:9966/petclinic/api/pettypes/113,0,0,0
1643378503318,22,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-11,text,true,,282,276,12,12,http://localhost:9966/petclinic/api/pettypes/120,0,0,0
1643378503327,18,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-7,text,true,,282,276,12,12,http://localhost:9966/petclinic/api/pettypes/116,0,0,0
1643378503327,20,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-9,text,true,,282,276,12,12,http://localhost:9966/petclinic/api/pettypes/118,0,0,0
1643378503321,27,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-6,text,true,,282,276,12,12,http://localhost:9966/petclinic/api/pettypes/115,0,0,0
1643378503317,9,GET /api/pettypes,200,,PET CLINIC SUITES 1-12,text,true,,934,179,12,12,http://localhost:9966/petclinic/api/pettypes,9,0,0
1643378503330,16,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-8,text,true,,352,183,12,12,http://localhost:9966/petclinic/api/pettypes/117,15,0,0
1643378503334,24,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-2,text,true,,282,276,12,12,http://localhost:9966/petclinic/api/pettypes/113,0,0,0
1643378503353,11,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-5,text,true,,282,276,12,12,http://localhost:9966/petclinic/api/pettypes/114,0,0,0
1643378503354,11,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-12,text,true,,282,276,12,12,http://localhost:9966/petclinic/api/pettypes/121,0,0,0
1643378503332,18,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-4,text,true,,352,183,12,12,http://localhost:9966/petclinic/api/pettypes/113,18,0,0
1643378503339,25,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-3,text,true,,352,183,12,12,http://localhost:9966/petclinic/api/pettypes/113,25,0,0
1643378503331,22,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-10,text,true,,352,183,12,12,http://localhost:9966/petclinic/api/pettypes/119,21,0,0
1643378503346,18,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-7,text,true,,352,183,12,12,http://localhost:9966/petclinic/api/pettypes/116,18,0,0
1643378503344,20,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-11,text,true,,352,183,12,12,http://localhost:9966/petclinic/api/pettypes/120,20,0,0
1643378503352,11,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-6,text,true,,352,183,12,12,http://localhost:9966/petclinic/api/pettypes/115,10,0,0
1643378503367,12,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-5,text,true,,352,183,12,12,http://localhost:9966/petclinic/api/pettypes/114,12,0,0
1643378503359,20,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-2,text,true,,352,183,12,12,http://localhost:9966/petclinic/api/pettypes/113,20,0,0
1643378503339,22,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-1,text,true,,352,183,12,12,http://localhost:9966/petclinic/api/pettypes/113,21,0,0
1643378503367,12,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-12,text,true,,352,183,12,12,http://localhost:9966/petclinic/api/pettypes/121,12,0,0
1643378503399,13,POST /api/owners,201,,PET CLINIC SUITES 1-8,text,true,,520,407,12,12,http://localhost:9966/petclinic/api/owners,13,0,0
1643378503348,31,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-9,text,true,,352,183,12,12,http://localhost:9966/petclinic/api/pettypes/118,31,0,0
1643378503414,15,POST /api/owners,201,,PET CLINIC SUITES 1-3,text,true,,520,407,12,12,http://localhost:9966/petclinic/api/owners,14,0,0
1643378503422,20,POST /api/owners,201,,PET CLINIC SUITES 1-4,text,true,,520,407,12,12,http://localhost:9966/petclinic/api/owners,19,0,0
1643378503417,25,POST /api/owners,201,,PET CLINIC SUITES 1-12,text,true,,520,407,12,12,http://localhost:9966/petclinic/api/owners,25,0,0
1643378503441,12,POST /api/owners,201,,PET CLINIC SUITES 1-5,text,true,,520,407,12,12,http://localhost:9966/petclinic/api/owners,12,0,0
1643378503423,38,POST /api/owners,201,,PET CLINIC SUITES 1-6,text,true,,520,407,12,12,http://localhost:9966/petclinic/api/owners,30,0,0
1643378503425,37,POST /api/owners,201,,PET CLINIC SUITES 1-1,text,true,,520,407,12,12,http://localhost:9966/petclinic/api/owners,36,0,0
1643378503424,28,POST /api/owners,201,,PET CLINIC SUITES 1-2,text,true,,520,407,12,12,http://localhost:9966/petclinic/api/owners,28,0,0
1643378503435,34,POST /api/owners,201,,PET CLINIC SUITES 1-11,text,true,,520,407,12,12,http://localhost:9966/petclinic/api/owners,33,0,0
1643378503421,67,POST /api/owners,201,,PET CLINIC SUITES 1-9,text,true,,520,407,12,12,http://localhost:9966/petclinic/api/owners,22,0,0
1643378503487,14,POST /api/owners,201,,PET CLINIC SUITES 1-7,text,true,,520,407,12,12,http://localhost:9966/petclinic/api/owners,14,0,0
1643378503415,17,GET /api/owners,200,,PET CLINIC SUITES 1-8,text,true,,3349,177,12,12,http://localhost:9966/petclinic/api/owners,14,0,0
1643378503444,16,GET /api/owners,200,,PET CLINIC SUITES 1-12,text,true,,4628,177,12,12,http://localhost:9966/petclinic/api/owners,16,0,0
1643378503466,19,GET /api/owners,200,,PET CLINIC SUITES 1-6,text,true,,4628,177,12,12,http://localhost:9966/petclinic/api/owners,18,0,0
1643378503507,18,POST /api/owners,201,,PET CLINIC SUITES 1-10,text,true,,520,407,12,12,http://localhost:9966/petclinic/api/owners,18,0,0
1643378503503,11,GET /api/owners,200,,PET CLINIC SUITES 1-7,text,true,,4770,177,12,12,http://localhost:9966/petclinic/api/owners,11,0,0
1643378503467,35,GET /api/owners,200,,PET CLINIC SUITES 1-1,text,true,,4628,177,12,12,http://localhost:9966/petclinic/api/owners,34,0,0
1643378503476,18,GET /api/owners,200,,PET CLINIC SUITES 1-11,text,true,,4628,177,12,12,http://localhost:9966/petclinic/api/owners,15,0,0
1643378503523,14,GET /api/owners/*/lastname/{lastName},200,,PET CLINIC SUITES 1-12,text,true,,464,199,12,12,http://localhost:9966/petclinic/api/owners/*/lastname/Testev2656,14,0,0
1643378503529,12,GET /api/owners/*/lastname/{lastName},200,,PET CLINIC SUITES 1-6,text,true,,464,199,12,12,http://localhost:9966/petclinic/api/owners/*/lastname/Testev1943,12,0,0
1643378503475,19,GET /api/owners,200,,PET CLINIC SUITES 1-2,text,true,,4628,177,12,12,http://localhost:9966/petclinic/api/owners,18,0,0
1643378503555,13,PUT /api/owners/{ownerId},204,,PET CLINIC SUITES 1-12,text,true,,282,428,13,13,http://localhost:9966/petclinic/api/owners/120,0,0,0
1643378503511,15,GET /api/owners/*/lastname/{lastName},200,,PET CLINIC SUITES 1-8,text,true,,464,199,12,12,http://localhost:9966/petclinic/api/owners/*/lastname/Testev7833,12,0,0
1643378503552,11,GET /api/owners/*/lastname/{lastName},200,,PET CLINIC SUITES 1-11,text,true,,464,199,12,12,http://localhost:9966/petclinic/api/owners/*/lastname/Testev3561,11,0,0
1643378503555,28,PUT /api/owners/{ownerId},204,,PET CLINIC SUITES 1-6,text,true,,282,428,13,13,http://localhost:9966/petclinic/api/owners/122,0,0,0
1643378503547,10,GET /api/owners/*/lastname/{lastName},200,,PET CLINIC SUITES 1-7,text,true,,464,199,12,12,http://localhost:9966/petclinic/api/owners/*/lastname/Testev2813,10,0,0
1643378503571,19,POST /api/pettypes,201,,PET CLINIC SUITES 1-14,text,true,,400,265,13,13,http://localhost:9966/petclinic/api/pettypes,19,0,4
1643378503566,14,GET /api/owners/*/lastname/{lastName},200,,PET CLINIC SUITES 1-2,text,true,,464,199,13,13,http://localhost:9966/petclinic/api/owners/*/lastname/Testev1189,14,0,0
1643378503570,14,GET /api/owners/{ownerId},200,,PET CLINIC SUITES 1-12,text,true,,478,181,13,13,http://localhost:9966/petclinic/api/owners/120,14,0,0
1643378503585,13,PUT /api/owners/{ownerId},204,,PET CLINIC SUITES 1-8,text,true,,282,428,13,13,http://localhost:9966/petclinic/api/owners/114,0,0,0
1643378503588,12,PUT /api/owners/{ownerId},204,,PET CLINIC SUITES 1-11,text,true,,282,428,13,13,http://localhost:9966/petclinic/api/owners/121,0,0,0
1643378503587,13,PUT /api/owners/{ownerId},204,,PET CLINIC SUITES 1-7,text,true,,282,428,13,13,http://localhost:9966/petclinic/api/owners/124,0,0,0
1643378503431,26,GET /api/owners,200,,PET CLINIC SUITES 1-3,text,true,,4201,177,12,12,http://localhost:9966/petclinic/api/owners,25,0,0
1643378503544,12,GET /api/owners,200,,PET CLINIC SUITES 1-10,text,true,,4912,177,12,12,http://localhost:9966/petclinic/api/owners,11,0,0
1643378503597,14,POST /api/pets,201,,PET CLINIC SUITES 1-12,text,true,,626,587,13,13,http://localhost:9966/petclinic/api/pets,14,0,0
1643378503547,10,GET /api/owners/*/lastname/{lastName},200,,PET CLINIC SUITES 1-1,text,true,,464,199,12,12,http://localhost:9966/petclinic/api/owners/*/lastname/Testev1768,10,0,0
1643378503597,25,PUT /api/owners/{ownerId},204,,PET CLINIC SUITES 1-2,text,true,,282,428,13,13,http://localhost:9966/petclinic/api/owners/118,0,0,0
1643378503584,11,GET /api/owners/{ownerId},200,,PET CLINIC SUITES 1-6,text,true,,478,181,13,13,http://localhost:9966/petclinic/api/owners/122,9,0,0
1643378503599,11,GET /api/owners/{ownerId},200,,PET CLINIC SUITES 1-8,text,true,,478,181,13,13,http://localhost:9966/petclinic/api/owners/114,11,0,0
1643378503601,24,GET /api/owners/{ownerId},200,,PET CLINIC SUITES 1-7,text,true,,478,181,13,13,http://localhost:9966/petclinic/api/owners/124,24,0,0
1643378503457,26,GET /api/owners,200,,PET CLINIC SUITES 1-5,text,true,,4628,177,12,12,http://localhost:9966/petclinic/api/owners,26,0,0
1643378503603,22,GET /api/owners/*/lastname/{lastName},200,,PET CLINIC SUITES 1-3,text,true,,464,199,13,13,http://localhost:9966/petclinic/api/owners/*/lastname/Testev3645,22,0,0
1643378503626,19,POST /api/pets,201,,PET CLINIC SUITES 1-6,text,true,,626,587,13,13,http://localhost:9966/petclinic/api/pets,19,0,0
1643378503615,20,GET /api/pets,200,,PET CLINIC SUITES 1-12,text,true,,3723,175,13,13,http://localhost:9966/petclinic/api/pets,20,0,0
1643378503611,25,GET /api/owners/*/lastname/{lastName},200,,PET CLINIC SUITES 1-10,text,true,,464,199,13,13,http://localhost:9966/petclinic/api/owners/*/lastname/Testev2462,17,0,0
1643378503602,26,GET /api/owners/{ownerId},200,,PET CLINIC SUITES 1-11,text,true,,478,181,13,13,http://localhost:9966/petclinic/api/owners/121,26,0,0
1643378503632,24,POST /api/pets,201,,PET CLINIC SUITES 1-8,text,true,,626,587,13,13,http://localhost:9966/petclinic/api/pets,23,0,0
1643378503634,22,POST /api/pets,201,,PET CLINIC SUITES 1-7,text,true,,626,587,13,13,http://localhost:9966/petclinic/api/pets,22,0,0
1643378503623,22,GET /api/owners/{ownerId},200,,PET CLINIC SUITES 1-2,text,true,,478,181,13,13,http://localhost:9966/petclinic/api/owners/118,22,0,0
1643378503444,66,GET /api/owners,200,,PET CLINIC SUITES 1-4,text,true,,4628,177,12,12,http://localhost:9966/petclinic/api/owners,46,0,0
1643378503621,50,PUT /api/owners/{ownerId},204,,PET CLINIC SUITES 1-1,text,true,,282,428,13,13,http://localhost:9966/petclinic/api/owners/119,0,0,0
1643378503658,15,PUT /api/owners/{ownerId},204,,PET CLINIC SUITES 1-3,text,true,,282,428,13,13,http://localhost:9966/petclinic/api/owners/115,0,0,0
1643378503656,20,POST /api/pets,201,,PET CLINIC SUITES 1-11,text,true,,626,587,13,13,http://localhost:9966/petclinic/api/pets,19,0,0
1643378503490,134,GET /api/owners,200,,PET CLINIC SUITES 1-9,text,true,,5106,177,13,13,http://localhost:9966/petclinic/api/owners,134,0,0
1643378503658,20,PUT /api/owners/{ownerId},204,,PET CLINIC SUITES 1-10,text,true,,282,428,13,13,http://localhost:9966/petclinic/api/owners/125,0,0,0
1643378503646,22,GET /api/pets,200,,PET CLINIC SUITES 1-6,text,true,,4501,175,13,13,http://localhost:9966/petclinic/api/pets,22,0,0
1643378503659,27,POST /api/pets,201,,PET CLINIC SUITES 1-2,text,true,,626,587,13,13,http://localhost:9966/petclinic/api/pets,24,0,0
1643378503655,34,PUT /api/pets/{petId},204,,PET CLINIC SUITES 1-12,text,true,,282,746,13,13,http://localhost:9966/petclinic/api/pets/117,0,0,0
1643378503637,19,GET /api/owners/*/lastname/{lastName},200,,PET CLINIC SUITES 1-5,text,true,,464,199,13,13,http://localhost:9966/petclinic/api/owners/*/lastname/Testev2908,19,0,0
1643378503674,32,GET /api/owners/{ownerId},200,,PET CLINIC SUITES 1-3,text,true,,478,181,13,13,http://localhost:9966/petclinic/api/owners/115,32,0,0
1643378503690,17,GET /api/pets/{petId},200,,PET CLINIC SUITES 1-12,text,true,,588,179,13,13,http://localhost:9966/petclinic/api/pets/117,16,0,0
1643378503689,32,PUT /api/pets/{petId},204,,PET CLINIC SUITES 1-6,text,true,,282,746,13,13,http://localhost:9966/petclinic/api/pets/118,0,0,0
1643378503712,15,PUT /api/owners/{ownerId},204,,PET CLINIC SUITES 1-5,text,true,,282,428,13,13,http://localhost:9966/petclinic/api/owners/123,0,0,0
1643378503668,31,GET /api/pets,200,,PET CLINIC SUITES 1-7,text,true,,5027,175,13,13,http://localhost:9966/petclinic/api/pets,28,0,0
1643378503672,37,GET /api/owners/{ownerId},200,,PET CLINIC SUITES 1-1,text,true,,478,181,13,13,http://localhost:9966/petclinic/api/owners/119,37,0,0
1643378503726,15,POST /api/pets,201,,PET CLINIC SUITES 1-3,text,true,,626,587,13,13,http://localhost:9966/petclinic/api/pets,15,0,0
1643378503689,18,GET /api/pets,200,,PET CLINIC SUITES 1-2,text,true,,5027,175,13,13,http://localhost:9966/petclinic/api/pets,18,0,0
1643378503717,26,POST /api/specialties,201,,PET CLINIC SUITES 1-12,text,true,,410,276,13,13,http://localhost:9966/petclinic/api/specialties,26,0,0
1643378503592,29,GET /api/pettypes,200,,PET CLINIC SUITES 1-14,text,true,,1030,179,13,13,http://localhost:9966/petclinic/api/pettypes,29,0,0
1643378503657,26,GET /api/pets,200,,PET CLINIC SUITES 1-8,text,true,,4501,175,13,13,http://localhost:9966/petclinic/api/pets,26,0,0
1643378503740,27,GET /api/owners/{ownerId},200,,PET CLINIC SUITES 1-5,text,true,,478,181,14,14,http://localhost:9966/petclinic/api/owners/123,27,0,0
1643378503751,32,PUT /api/pets/{petId},204,,PET CLINIC SUITES 1-2,text,true,,282,746,14,14,http://localhost:9966/petclinic/api/pets/122,0,0,0
1643378503696,36,GET /api/pets,200,,PET CLINIC SUITES 1-11,text,true,,5027,175,13,13,http://localhost:9966/petclinic/api/pets,35,0,0
1643378503680,44,GET /api/owners/*/lastname/{lastName},200,,PET CLINIC SUITES 1-9,text,true,,464,199,13,13,http://localhost:9966/petclinic/api/owners/*/lastname/Testev1252,44,0,0
1643378503775,19,POST /api/pettypes,201,,PET CLINIC SUITES 1-13,text,true,,400,265,14,14,http://localhost:9966/petclinic/api/pettypes,19,0,2
1643378503684,27,GET /api/owners/{ownerId},200,,PET CLINIC SUITES 1-10,text,true,,478,181,13,13,http://localhost:9966/petclinic/api/owners/125,27,0,0
1643378503742,60,POST /api/pets,201,,PET CLINIC SUITES 1-1,text,true,,626,587,14,14,http://localhost:9966/petclinic/api/pets,60,0,0
1643378503776,24,POST /api/pets,201,,PET CLINIC SUITES 1-5,text,true,,626,587,15,15,http://localhost:9966/petclinic/api/pets,24,0,0
1643378503793,14,PUT /api/pets/{petId},204,,PET CLINIC SUITES 1-11,text,true,,282,746,15,15,http://localhost:9966/petclinic/api/pets/121,0,0,0
1643378503794,20,PUT /api/owners/{ownerId},204,,PET CLINIC SUITES 1-9,text,true,,282,428,15,15,http://localhost:9966/petclinic/api/owners/116,0,0,0
1643378503777,39,PUT /api/pets/{petId},204,,PET CLINIC SUITES 1-8,text,true,,282,746,15,15,http://localhost:9966/petclinic/api/pets/119,0,0,0
1643378503747,70,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-14,text,true,,282,276,15,15,http://localhost:9966/petclinic/api/pettypes/122,0,0,0
1643378503751,68,PUT /api/pets/{petId},204,,PET CLINIC SUITES 1-7,text,true,,282,746,15,15,http://localhost:9966/petclinic/api/pets/120,0,0,0
1643378503802,17,POST /api/pets,201,,PET CLINIC SUITES 1-10,text,true,,626,587,15,15,http://localhost:9966/petclinic/api/pets,17,0,0
1643378503723,13,GET /api/pets/{petId},200,,PET CLINIC SUITES 1-6,text,true,,588,179,13,13,http://localhost:9966/petclinic/api/pets/118,13,0,0
1643378503784,15,GET /api/pets/{petId},200,,PET CLINIC SUITES 1-2,text,true,,588,179,15,15,http://localhost:9966/petclinic/api/pets/122,15,0,0
1643378503744,75,GET /api/specialties,200,,PET CLINIC SUITES 1-12,text,true,,2803,182,15,15,http://localhost:9966/petclinic/api/specialties,20,0,0
1643378503824,18,POST /api/specialties,201,,PET CLINIC SUITES 1-6,text,true,,410,276,15,15,http://localhost:9966/petclinic/api/specialties,17,0,0
1643378503817,20,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-14,text,true,,352,183,15,15,http://localhost:9966/petclinic/api/pettypes/122,20,0,0
1643378503808,42,POST /api/pettypes,201,,PET CLINIC SUITES 1-15,text,true,,400,265,15,15,http://localhost:9966/petclinic/api/pettypes,42,0,3
1643378503836,20,POST /api/specialties,201,,PET CLINIC SUITES 1-2,text,true,,410,276,15,15,http://localhost:9966/petclinic/api/specialties,14,0,0
1643378503665,21,GET /api/owners/*/lastname/{lastName},200,,PET CLINIC SUITES 1-4,text,true,,464,199,13,13,http://localhost:9966/petclinic/api/owners/*/lastname/Testev9605,21,0,0
1643378503840,25,PUT /api/specialties/{specialtyId},204,,PET CLINIC SUITES 1-12,text,true,,282,287,15,15,http://localhost:9966/petclinic/api/specialties/144,0,0,0
1643378503795,9,GET /api/pettypes,200,,PET CLINIC SUITES 1-13,text,true,,1062,179,15,15,http://localhost:9966/petclinic/api/pettypes,9,0,0
1643378503866,20,PUT /api/owners/{ownerId},204,,PET CLINIC SUITES 1-4,text,true,,282,428,15,15,http://localhost:9966/petclinic/api/owners/117,0,0,0
1643378503876,15,POST /api/owners,201,,PET CLINIC SUITES 1-14,text,true,,520,407,16,16,http://localhost:9966/petclinic/api/owners,15,0,0
1643378503820,16,GET /api/pets/{petId},200,,PET CLINIC SUITES 1-7,text,true,,588,179,15,15,http://localhost:9966/petclinic/api/pets/120,16,0,0
1643378503816,40,GET /api/owners/{ownerId},200,,PET CLINIC SUITES 1-9,text,true,,478,181,15,15,http://localhost:9966/petclinic/api/owners/116,40,0,0
1643378503743,21,GET /api/pets,200,,PET CLINIC SUITES 1-3,text,true,,5294,175,14,14,http://localhost:9966/petclinic/api/pets,21,0,0
1643378503804,56,GET /api/pets,200,,PET CLINIC SUITES 1-1,text,true,,5844,175,15,15,http://localhost:9966/petclinic/api/pets,55,0,0
1643378503861,16,GET /api/specialties,200,,PET CLINIC SUITES 1-2,text,true,,2875,182,15,15,http://localhost:9966/petclinic/api/specialties,16,0,0
1643378503885,18,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-13,text,true,,282,276,16,16,http://localhost:9966/petclinic/api/pettypes/123,0,0,0
1643378503808,13,GET /api/pets/{petId},200,,PET CLINIC SUITES 1-11,text,true,,588,179,15,15,http://localhost:9966/petclinic/api/pets/121,13,0,0
1643378503892,16,POST /api/specialties,201,,PET CLINIC SUITES 1-7,text,true,,410,276,16,16,http://localhost:9966/petclinic/api/specialties,16,0,0
1643378503817,19,GET /api/pets/{petId},200,,PET CLINIC SUITES 1-8,text,true,,588,179,15,15,http://localhost:9966/petclinic/api/pets/119,19,0,0
1643378503887,14,GET /api/owners/{ownerId},200,,PET CLINIC SUITES 1-4,text,true,,478,181,16,16,http://localhost:9966/petclinic/api/owners/117,14,0,0
1643378503866,15,GET /api/specialties/{specialtyId},200,,PET CLINIC SUITES 1-12,text,true,,360,186,15,15,http://localhost:9966/petclinic/api/specialties/144,15,0,0
1643378503821,35,GET /api/pets,200,,PET CLINIC SUITES 1-10,text,true,,6103,175,15,15,http://localhost:9966/petclinic/api/pets,34,0,0
1643378503895,17,POST /api/pets,201,,PET CLINIC SUITES 1-9,text,true,,626,587,16,16,http://localhost:9966/petclinic/api/pets,16,0,0
1643378503865,16,GET /api/pettypes,200,,PET CLINIC SUITES 1-15,text,true,,1086,179,15,15,http://localhost:9966/petclinic/api/pettypes,15,0,0
1643378503903,19,PUT /api/pets/{petId},204,,PET CLINIC SUITES 1-3,text,true,,282,746,16,16,http://localhost:9966/petclinic/api/pets/123,0,0,0
1643378503906,16,PUT /api/specialties/{specialtyId},204,,PET CLINIC SUITES 1-2,text,true,,282,287,16,16,http://localhost:9966/petclinic/api/specialties/146,0,0,0
1643378503908,20,POST /api/specialties,201,,PET CLINIC SUITES 1-11,text,true,,410,276,16,16,http://localhost:9966/petclinic/api/specialties,20,0,0
1643378503911,23,PUT /api/pets/{petId},204,,PET CLINIC SUITES 1-1,text,true,,282,746,16,16,http://localhost:9966/petclinic/api/pets/124,0,0,0
1643378503844,20,GET /api/specialties,200,,PET CLINIC SUITES 1-6,text,true,,2875,182,15,15,http://localhost:9966/petclinic/api/specialties,11,0,0
1643378503806,50,GET /api/pets,200,,PET CLINIC SUITES 1-5,text,true,,5844,175,15,15,http://localhost:9966/petclinic/api/pets,50,0,0
1643378503909,35,POST /api/specialties,201,,PET CLINIC SUITES 1-8,text,true,,410,276,16,16,http://localhost:9966/petclinic/api/specialties,35,0,0
1643378503913,36,POST /api/visits,201,,PET CLINIC SUITES 1-12,text,true,,709,707,16,16,http://localhost:9966/petclinic/api/visits,36,0,0
1643378503909,31,GET /api/specialties,200,,PET CLINIC SUITES 1-7,text,true,,2947,182,16,16,http://localhost:9966/petclinic/api/specialties,30,0,0
1643378503892,22,GET /api/owners,200,,PET CLINIC SUITES 1-14,text,true,,6434,177,16,16,http://localhost:9966/petclinic/api/owners,19,0,0
1643378503934,17,GET /api/pets/{petId},200,,PET CLINIC SUITES 1-3,text,true,,588,179,16,16,http://localhost:9966/petclinic/api/pets/123,17,0,0
1643378503927,23,GET /api/specialties/{specialtyId},200,,PET CLINIC SUITES 1-2,text,true,,360,186,16,16,http://localhost:9966/petclinic/api/specialties/146,23,0,0
1643378503954,13,PUT /api/specialties/{specialtyId},204,,PET CLINIC SUITES 1-7,text,true,,282,287,16,16,http://localhost:9966/petclinic/api/specialties/148,0,0,0
1643378503912,21,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-13,text,true,,352,183,16,16,http://localhost:9966/petclinic/api/pettypes/123,21,0,0
1643378503909,64,POST /api/pets,201,,PET CLINIC SUITES 1-4,text,true,,626,587,16,16,http://localhost:9966/petclinic/api/pets,64,0,0
