timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1643380620714,10,GET /api/pettypes,200,,PET CLINIC SUITES 1-10,text,true,,24375,179,10,10,http://localhost:9966/petclinic/api/pettypes,10,0,0
1643380620869,10,GET /api/pettypes,200,,PET CLINIC SUITES 1-11,text,true,,24400,179,11,11,http://localhost:9966/petclinic/api/pettypes,9,0,0
1643380620071,11,GET /api/pettypes,200,,PET CLINIC SUITES 1-2,text,true,,24225,179,4,4,http://localhost:9966/petclinic/api/pettypes,10,0,0
1643380620265,7,GET /api/pettypes,200,,PET CLINIC SUITES 1-6,text,true,,24275,179,6,6,http://localhost:9966/petclinic/api/pettypes,7,0,0
1643380620071,10,GET /api/pettypes,200,,PET CLINIC SUITES 1-1,text,true,,24225,179,4,4,http://localhost:9966/petclinic/api/pettypes,10,0,0
1643380620074,10,GET /api/pettypes,200,,PET CLINIC SUITES 1-3,text,true,,24225,179,4,4,http://localhost:9966/petclinic/api/pettypes,10,0,0
1643380620159,7,GET /api/pettypes,200,,PET CLINIC SUITES 1-5,text,true,,24250,179,5,5,http://localhost:9966/petclinic/api/pettypes,7,0,0
1643380620599,7,GET /api/pettypes,200,,PET CLINIC SUITES 1-9,text,true,,24350,179,9,9,http://localhost:9966/petclinic/api/pettypes,7,0,0
1643380620989,10,POST /api/pettypes,201,,PET CLINIC SUITES 1-12,text,true,,400,265,12,12,http://localhost:9966/petclinic/api/pettypes,10,0,3
1643380621002,13,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-3,text,true,,282,277,12,12,http://localhost:9966/petclinic/api/pettypes/3970,0,0,0
1643380621003,12,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-11,text,true,,282,277,12,12,http://localhost:9966/petclinic/api/pettypes/3977,0,0,0
1643380621002,18,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-4,text,true,,282,277,12,12,http://localhost:9966/petclinic/api/pettypes/3970,0,0,0
1643380621002,19,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-2,text,true,,282,277,12,12,http://localhost:9966/petclinic/api/pettypes/3970,0,0,0
1643380621002,19,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-1,text,true,,282,277,12,12,http://localhost:9966/petclinic/api/pettypes/3970,0,0,0
1643380621002,19,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-6,text,true,,282,277,12,12,http://localhost:9966/petclinic/api/pettypes/3972,0,0,0
1643380621002,19,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-5,text,true,,282,277,12,12,http://localhost:9966/petclinic/api/pettypes/3971,0,0,0
1643380621004,18,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-9,text,true,,282,277,12,12,http://localhost:9966/petclinic/api/pettypes/3975,0,0,0
1643380621005,18,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-7,text,true,,282,277,12,12,http://localhost:9966/petclinic/api/pettypes/3973,0,0,0
1643380621004,20,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-8,text,true,,282,277,12,12,http://localhost:9966/petclinic/api/pettypes/3974,0,0,0
1643380621002,22,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-10,text,true,,282,277,12,12,http://localhost:9966/petclinic/api/pettypes/3976,0,0,0
1643380621017,8,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-11,text,true,,353,184,12,12,http://localhost:9966/petclinic/api/pettypes/3977,7,0,0
1643380621017,8,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-3,text,true,,353,184,12,12,http://localhost:9966/petclinic/api/pettypes/3970,8,0,0
1643380621022,10,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-1,text,true,,353,184,12,12,http://localhost:9966/petclinic/api/pettypes/3970,10,0,0
1643380621022,10,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-5,text,true,,353,184,12,12,http://localhost:9966/petclinic/api/pettypes/3971,10,0,0
1643380621001,20,GET /api/pettypes,200,,PET CLINIC SUITES 1-12,text,true,,24425,179,12,12,http://localhost:9966/petclinic/api/pettypes,14,0,0
1643380621022,10,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-4,text,true,,353,184,12,12,http://localhost:9966/petclinic/api/pettypes/3970,9,0,0
1643380621026,10,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-8,text,true,,353,184,12,12,http://localhost:9966/petclinic/api/pettypes/3974,10,0,0
1643380621023,11,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-9,text,true,,353,184,12,12,http://localhost:9966/petclinic/api/pettypes/3975,11,0,0
1643380621022,10,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-6,text,true,,353,184,12,12,http://localhost:9966/petclinic/api/pettypes/3972,10,0,0
1643380621024,10,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-7,text,true,,353,184,12,12,http://localhost:9966/petclinic/api/pettypes/3973,10,0,0
1643380621026,8,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-10,text,true,,353,184,12,12,http://localhost:9966/petclinic/api/pettypes/3976,8,0,0
1643380621022,10,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-2,text,true,,353,184,12,12,http://localhost:9966/petclinic/api/pettypes/3970,9,0,0
1643380621046,8,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-12,text,true,,282,277,12,12,http://localhost:9966/petclinic/api/pettypes/3978,0,0,0
1643380621055,7,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-12,text,true,,353,184,12,12,http://localhost:9966/petclinic/api/pettypes/3978,7,0,0
1643380621068,17,POST /api/owners,201,,PET CLINIC SUITES 1-1,text,true,,522,407,12,12,http://localhost:9966/petclinic/api/owners,17,0,0
1643380621079,6,POST /api/owners,201,,PET CLINIC SUITES 1-12,text,true,,522,407,12,12,http://localhost:9966/petclinic/api/owners,6,0,0
1643380621068,17,POST /api/owners,201,,PET CLINIC SUITES 1-4,text,true,,522,407,12,12,http://localhost:9966/petclinic/api/owners,17,0,0
1643380621071,15,POST /api/owners,201,,PET CLINIC SUITES 1-6,text,true,,522,407,12,12,http://localhost:9966/petclinic/api/owners,15,0,0
1643380621073,13,POST /api/owners,201,,PET CLINIC SUITES 1-11,text,true,,522,407,12,12,http://localhost:9966/petclinic/api/owners,13,0,0
1643380621067,19,POST /api/owners,201,,PET CLINIC SUITES 1-3,text,true,,522,407,12,12,http://localhost:9966/petclinic/api/owners,19,0,0
1643380621068,17,POST /api/owners,201,,PET CLINIC SUITES 1-5,text,true,,522,407,12,12,http://localhost:9966/petclinic/api/owners,17,0,0
1643380621067,20,POST /api/owners,201,,PET CLINIC SUITES 1-8,text,true,,522,407,12,12,http://localhost:9966/petclinic/api/owners,19,0,0
1643380621073,14,POST /api/owners,201,,PET CLINIC SUITES 1-2,text,true,,522,407,12,12,http://localhost:9966/petclinic/api/owners,14,0,0
1643380621067,18,POST /api/owners,201,,PET CLINIC SUITES 1-10,text,true,,522,407,12,12,http://localhost:9966/petclinic/api/owners,18,0,0
1643380621067,21,POST /api/owners,201,,PET CLINIC SUITES 1-9,text,true,,522,407,12,12,http://localhost:9966/petclinic/api/owners,21,0,0
1643380621067,20,POST /api/owners,201,,PET CLINIC SUITES 1-7,text,true,,522,407,12,12,http://localhost:9966/petclinic/api/owners,20,0,0
1643380621092,22,GET /api/owners,200,,PET CLINIC SUITES 1-10,text,true,,19939,177,12,12,http://localhost:9966/petclinic/api/owners,22,0,0
1643380621088,42,GET /api/owners,200,,PET CLINIC SUITES 1-8,text,true,,19939,177,13,13,http://localhost:9966/petclinic/api/owners,38,0,0
1643380621086,49,GET /api/owners,200,,PET CLINIC SUITES 1-11,text,true,,19939,177,13,13,http://localhost:9966/petclinic/api/owners,48,0,0
1643380621118,38,POST /api/pettypes,201,,PET CLINIC SUITES 1-13,text,true,,400,265,13,13,http://localhost:9966/petclinic/api/pettypes,37,0,2
1643380621086,34,GET /api/owners,200,,PET CLINIC SUITES 1-1,text,true,,19939,177,13,13,http://localhost:9966/petclinic/api/owners,34,0,0
1643380621088,46,GET /api/owners,200,,PET CLINIC SUITES 1-5,text,true,,19939,177,13,13,http://localhost:9966/petclinic/api/owners,46,0,0
1643380621086,49,GET /api/owners,200,,PET CLINIC SUITES 1-12,text,true,,19939,177,13,13,http://localhost:9966/petclinic/api/owners,46,0,0
1643380621088,42,GET /api/owners,200,,PET CLINIC SUITES 1-2,text,true,,19939,177,13,13,http://localhost:9966/petclinic/api/owners,38,0,0
1643380621153,8,GET /api/owners/*/lastname/{lastName},200,,PET CLINIC SUITES 1-10,text,true,,465,199,13,13,http://localhost:9966/petclinic/api/owners/*/lastname/Testev5789,8,0,0
1643380621086,42,GET /api/owners,200,,PET CLINIC SUITES 1-3,text,true,,19939,177,13,13,http://localhost:9966/petclinic/api/owners,41,0,0
1643380621086,46,GET /api/owners,200,,PET CLINIC SUITES 1-4,text,true,,19939,177,13,13,http://localhost:9966/petclinic/api/owners,40,0,0
1643380621093,69,GET /api/owners,200,,PET CLINIC SUITES 1-7,text,true,,19939,177,13,13,http://localhost:9966/petclinic/api/owners,69,0,0
1643380621086,34,GET /api/owners,200,,PET CLINIC SUITES 1-6,text,true,,19939,177,13,13,http://localhost:9966/petclinic/api/owners,28,0,0
1643380621182,13,PUT /api/owners/{ownerId},204,,PET CLINIC SUITES 1-10,text,true,,282,430,13,13,http://localhost:9966/petclinic/api/owners/3976,0,0,0
1643380621089,73,GET /api/owners,200,,PET CLINIC SUITES 1-9,text,true,,19939,177,13,13,http://localhost:9966/petclinic/api/owners,73,0,0
1643380621177,13,GET /api/owners/*/lastname/{lastName},200,,PET CLINIC SUITES 1-12,text,true,,465,199,13,13,http://localhost:9966/petclinic/api/owners/*/lastname/Testev6111,13,0,0
1643380621175,15,GET /api/owners/*/lastname/{lastName},200,,PET CLINIC SUITES 1-5,text,true,,465,199,13,13,http://localhost:9966/petclinic/api/owners/*/lastname/Testev9147,15,0,0
1643380621182,11,GET /api/owners/*/lastname/{lastName},200,,PET CLINIC SUITES 1-4,text,true,,465,199,13,13,http://localhost:9966/petclinic/api/owners/*/lastname/Testev9648,11,0,0
1643380621192,9,GET /api/owners/*/lastname/{lastName},200,,PET CLINIC SUITES 1-6,text,true,,465,199,13,13,http://localhost:9966/petclinic/api/owners/*/lastname/Testev5213,9,0,0
1643380621188,7,GET /api/owners/*/lastname/{lastName},200,,PET CLINIC SUITES 1-11,text,true,,465,199,13,13,http://localhost:9966/petclinic/api/owners/*/lastname/Testev7866,7,0,0
1643380621171,12,GET /api/owners/*/lastname/{lastName},200,,PET CLINIC SUITES 1-1,text,true,,465,199,13,13,http://localhost:9966/petclinic/api/owners/*/lastname/Testev3524,12,0,0
1643380621198,9,GET /api/owners/{ownerId},200,,PET CLINIC SUITES 1-10,text,true,,479,182,13,13,http://localhost:9966/petclinic/api/owners/3976,9,0,0
1643380621171,13,GET /api/pettypes,200,,PET CLINIC SUITES 1-13,text,true,,24522,179,13,13,http://localhost:9966/petclinic/api/pettypes,12,0,0
1643380621213,12,PUT /api/owners/{ownerId},204,,PET CLINIC SUITES 1-12,text,true,,282,430,13,13,http://localhost:9966/petclinic/api/owners/3978,0,0,0
1643380621214,14,PUT /api/owners/{ownerId},204,,PET CLINIC SUITES 1-5,text,true,,282,430,13,13,http://localhost:9966/petclinic/api/owners/3974,0,0,0
1643380621225,8,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-13,text,true,,282,277,13,13,http://localhost:9966/petclinic/api/pettypes/3979,0,0,0
1643380621222,11,PUT /api/owners/{ownerId},204,,PET CLINIC SUITES 1-6,text,true,,282,430,13,13,http://localhost:9966/petclinic/api/owners/3980,0,0,0
1643380621222,11,PUT /api/owners/{ownerId},204,,PET CLINIC SUITES 1-11,text,true,,282,430,13,13,http://localhost:9966/petclinic/api/owners/3981,0,0,0
1643380621180,11,GET /api/owners/*/lastname/{lastName},200,,PET CLINIC SUITES 1-2,text,true,,465,199,13,13,http://localhost:9966/petclinic/api/owners/*/lastname/Testev4743,11,0,0
1643380621222,15,POST /api/pets,201,,PET CLINIC SUITES 1-10,text,true,,630,589,13,13,http://localhost:9966/petclinic/api/pets,15,0,0
1643380621165,14,GET /api/owners/*/lastname/{lastName},200,,PET CLINIC SUITES 1-8,text,true,,465,199,13,13,http://localhost:9966/petclinic/api/owners/*/lastname/Testev7737,14,0,0
1643380621188,8,GET /api/owners/*/lastname/{lastName},200,,PET CLINIC SUITES 1-7,text,true,,465,199,13,13,http://localhost:9966/petclinic/api/owners/*/lastname/Testev9355,8,0,0
1643380621229,10,GET /api/owners/{ownerId},200,,PET CLINIC SUITES 1-5,text,true,,479,182,13,13,http://localhost:9966/petclinic/api/owners/3974,10,0,0
1643380621242,9,PUT /api/owners/{ownerId},204,,PET CLINIC SUITES 1-8,text,true,,282,430,13,13,http://localhost:9966/petclinic/api/owners/3970,0,0,0
1643380621232,9,GET /api/owners/{ownerId},200,,PET CLINIC SUITES 1-12,text,true,,479,182,13,13,http://localhost:9966/petclinic/api/owners/3978,9,0,0
1643380621246,9,PUT /api/owners/{ownerId},204,,PET CLINIC SUITES 1-2,text,true,,282,430,13,13,http://localhost:9966/petclinic/api/owners/3979,0,0,0
1643380621234,8,GET /api/owners/{ownerId},200,,PET CLINIC SUITES 1-6,text,true,,479,182,13,13,http://localhost:9966/petclinic/api/owners/3980,8,0,0
1643380621251,8,POST /api/pets,201,,PET CLINIC SUITES 1-5,text,true,,630,589,13,13,http://localhost:9966/petclinic/api/pets,8,0,0
1643380621253,10,POST /api/pets,201,,PET CLINIC SUITES 1-12,text,true,,630,589,13,13,http://localhost:9966/petclinic/api/pets,10,0,0
1643380621225,39,PUT /api/owners/{ownerId},204,,PET CLINIC SUITES 1-1,text,true,,282,430,13,13,http://localhost:9966/petclinic/api/owners/3972,0,0,0
1643380621257,8,POST /api/pets,201,,PET CLINIC SUITES 1-6,text,true,,630,589,13,13,http://localhost:9966/petclinic/api/pets,8,0,0
1643380621234,13,GET /api/owners/{ownerId},200,,PET CLINIC SUITES 1-11,text,true,,479,182,13,13,http://localhost:9966/petclinic/api/owners/3981,13,0,0
1643380621234,7,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-13,text,true,,353,184,13,13,http://localhost:9966/petclinic/api/pettypes/3979,7,0,0
1643380621256,12,PUT /api/owners/{ownerId},204,,PET CLINIC SUITES 1-4,text,true,,282,430,13,13,http://localhost:9966/petclinic/api/owners/3973,0,0,0
1643380621260,13,PUT /api/owners/{ownerId},204,,PET CLINIC SUITES 1-7,text,true,,282,430,13,13,http://localhost:9966/petclinic/api/owners/3975,0,0,0
1643380621266,9,POST /api/pets,201,,PET CLINIC SUITES 1-11,text,true,,630,589,13,13,http://localhost:9966/petclinic/api/pets,9,0,0
1643380621252,15,GET /api/owners/{ownerId},200,,PET CLINIC SUITES 1-8,text,true,,479,182,13,13,http://localhost:9966/petclinic/api/owners/3970,15,0,0
1643380621209,10,GET /api/owners/*/lastname/{lastName},200,,PET CLINIC SUITES 1-9,text,true,,465,199,13,13,http://localhost:9966/petclinic/api/owners/*/lastname/Testev4002,10,0,0
1643380621256,11,GET /api/owners/{ownerId},200,,PET CLINIC SUITES 1-2,text,true,,479,182,13,13,http://localhost:9966/petclinic/api/owners/3979,11,0,0
1643380621239,17,GET /api/pets,200,,PET CLINIC SUITES 1-10,text,true,,10955,175,13,13,http://localhost:9966/petclinic/api/pets,16,0,0
1643380621181,14,GET /api/owners/*/lastname/{lastName},200,,PET CLINIC SUITES 1-3,text,true,,465,199,13,13,http://localhost:9966/petclinic/api/owners/*/lastname/Testev8897,14,0,0
1643380621283,10,POST /api/pets,201,,PET CLINIC SUITES 1-8,text,true,,630,589,13,13,http://localhost:9966/petclinic/api/pets,9,0,0
1643380621287,13,POST /api/pets,201,,PET CLINIC SUITES 1-2,text,true,,630,589,13,13,http://localhost:9966/petclinic/api/pets,13,0,0
1643380621260,27,GET /api/pets,200,,PET CLINIC SUITES 1-5,text,true,,11741,175,13,13,http://localhost:9966/petclinic/api/pets,27,0,0
1643380621266,15,GET /api/owners/{ownerId},200,,PET CLINIC SUITES 1-1,text,true,,479,182,13,13,http://localhost:9966/petclinic/api/owners/3972,15,0,0
1643380621281,13,GET /api/owners/{ownerId},200,,PET CLINIC SUITES 1-4,text,true,,479,182,13,13,http://localhost:9966/petclinic/api/owners/3973,13,0,0
1643380621292,16,POST /api/owners,201,,PET CLINIC SUITES 1-13,text,true,,522,407,13,13,http://localhost:9966/petclinic/api/owners,16,0,0
1643380621296,16,PUT /api/pets/{petId},204,,PET CLINIC SUITES 1-10,text,true,,282,749,13,13,http://localhost:9966/petclinic/api/pets/3972,0,0,0
1643380621291,22,PUT /api/owners/{ownerId},204,,PET CLINIC SUITES 1-9,text,true,,282,430,13,13,http://localhost:9966/petclinic/api/owners/3977,0,0,0
1643380621278,9,GET /api/owners/{ownerId},200,,PET CLINIC SUITES 1-7,text,true,,479,182,13,13,http://localhost:9966/petclinic/api/owners/3975,9,0,0
1643380621266,19,GET /api/pets,200,,PET CLINIC SUITES 1-6,text,true,,11741,175,13,13,http://localhost:9966/petclinic/api/pets,16,0,0
1643380621299,15,PUT /api/owners/{ownerId},204,,PET CLINIC SUITES 1-3,text,true,,282,430,13,13,http://localhost:9966/petclinic/api/owners/3971,0,0,0
1643380621309,12,POST /api/pets,201,,PET CLINIC SUITES 1-1,text,true,,630,589,13,13,http://localhost:9966/petclinic/api/pets,11,0,0
1643380621310,19,POST /api/pets,201,,PET CLINIC SUITES 1-4,text,true,,630,589,13,13,http://localhost:9966/petclinic/api/pets,18,0,0
1643380621278,29,GET /api/pets,200,,PET CLINIC SUITES 1-11,text,true,,12003,175,13,13,http://localhost:9966/petclinic/api/pets,28,0,0
1643380621319,14,PUT /api/pets/{petId},204,,PET CLINIC SUITES 1-6,text,true,,282,749,13,13,http://localhost:9966/petclinic/api/pets/3975,0,0,0
1643380621314,19,PUT /api/pets/{petId},204,,PET CLINIC SUITES 1-5,text,true,,282,749,13,13,http://localhost:9966/petclinic/api/pets/3973,0,0,0
1643380621314,7,GET /api/owners/{ownerId},200,,PET CLINIC SUITES 1-9,text,true,,479,182,13,13,http://localhost:9966/petclinic/api/owners/3977,7,0,0
1643380621268,32,GET /api/pets,200,,PET CLINIC SUITES 1-12,text,true,,12003,175,13,13,http://localhost:9966/petclinic/api/pets,32,0,0
1643380621294,21,GET /api/pets,200,,PET CLINIC SUITES 1-8,text,true,,12527,175,13,13,http://localhost:9966/petclinic/api/pets,21,0,0
1643380621316,19,POST /api/pets,201,,PET CLINIC SUITES 1-7,text,true,,630,589,13,13,http://localhost:9966/petclinic/api/pets,19,0,0
1643380621333,11,PUT /api/pets/{petId},204,,PET CLINIC SUITES 1-11,text,true,,282,749,13,13,http://localhost:9966/petclinic/api/pets/3976,0,0,0
1643380621313,19,GET /api/pets/{petId},200,,PET CLINIC SUITES 1-10,text,true,,591,180,13,13,http://localhost:9966/petclinic/api/pets/3972,19,0,0
1643380621318,10,GET /api/owners/{ownerId},200,,PET CLINIC SUITES 1-3,text,true,,479,182,13,13,http://localhost:9966/petclinic/api/owners/3971,10,0,0
1643380621343,10,PUT /api/pets/{petId},204,,PET CLINIC SUITES 1-8,text,true,,282,749,13,13,http://localhost:9966/petclinic/api/pets/3977,0,0,0
1643380621342,13,PUT /api/pets/{petId},204,,PET CLINIC SUITES 1-12,text,true,,282,749,13,13,http://localhost:9966/petclinic/api/pets/3974,0,0,0
1643380621343,14,POST /api/pets,201,,PET CLINIC SUITES 1-9,text,true,,630,589,13,13,http://localhost:9966/petclinic/api/pets,14,0,0
1643380621334,7,GET /api/pets/{petId},200,,PET CLINIC SUITES 1-6,text,true,,591,180,13,13,http://localhost:9966/petclinic/api/pets/3975,7,0,0
1643380621317,30,GET /api/pets,200,,PET CLINIC SUITES 1-2,text,true,,13076,175,13,13,http://localhost:9966/petclinic/api/pets,30,0,0
1643380621348,15,POST /api/specialties,201,,PET CLINIC SUITES 1-10,text,true,,410,276,13,13,http://localhost:9966/petclinic/api/specialties,15,0,0
1643380621336,8,GET /api/pets/{petId},200,,PET CLINIC SUITES 1-5,text,true,,591,180,13,13,http://localhost:9966/petclinic/api/pets/3973,8,0,0
1643380621361,11,POST /api/specialties,201,,PET CLINIC SUITES 1-6,text,true,,410,276,13,13,http://localhost:9966/petclinic/api/specialties,11,0,0
1643380621350,23,POST /api/pets,201,,PET CLINIC SUITES 1-3,text,true,,630,589,13,13,http://localhost:9966/petclinic/api/pets,22,0,0
1643380621365,8,POST /api/specialties,201,,PET CLINIC SUITES 1-5,text,true,,410,276,13,13,http://localhost:9966/petclinic/api/specialties,8,0,0
1643380621364,10,PUT /api/pets/{petId},204,,PET CLINIC SUITES 1-2,text,true,,282,749,13,13,http://localhost:9966/petclinic/api/pets/3978,0,0,0
1643380621345,17,GET /api/pets/{petId},200,,PET CLINIC SUITES 1-11,text,true,,591,180,13,13,http://localhost:9966/petclinic/api/pets/3976,17,0,0
1643380621313,38,GET /api/owners,200,,PET CLINIC SUITES 1-13,text,true,,21336,177,13,13,http://localhost:9966/petclinic/api/owners,38,0,0
1643380621322,35,GET /api/pets,200,,PET CLINIC SUITES 1-1,text,true,,13076,175,13,13,http://localhost:9966/petclinic/api/pets,35,0,0
1643380621376,22,POST /api/specialties,201,,PET CLINIC SUITES 1-11,text,true,,410,276,13,13,http://localhost:9966/petclinic/api/specialties,22,0,0
1643380621367,25,GET /api/specialties,200,,PET CLINIC SUITES 1-10,text,true,,38546,182,13,13,http://localhost:9966/petclinic/api/specialties,25,0,0
1643380621355,17,GET /api/pets/{petId},200,,PET CLINIC SUITES 1-8,text,true,,591,180,13,13,http://localhost:9966/petclinic/api/pets/3977,17,0,0
1643380621378,14,GET /api/owners/*/lastname/{lastName},200,,PET CLINIC SUITES 1-13,text,true,,465,199,13,13,http://localhost:9966/petclinic/api/owners/*/lastname/Testev6519,13,0,0
1643380621374,19,GET /api/specialties,200,,PET CLINIC SUITES 1-6,text,true,,38546,182,13,13,http://localhost:9966/petclinic/api/specialties,18,0,0
1643380621399,12,PUT /api/pets/{petId},204,,PET CLINIC SUITES 1-1,text,true,,282,749,13,13,http://localhost:9966/petclinic/api/pets/3979,0,0,0
1643380621375,17,GET /api/pets/{petId},200,,PET CLINIC SUITES 1-2,text,true,,591,180,13,13,http://localhost:9966/petclinic/api/pets/3978,16,0,0
1643380621356,11,GET /api/pets/{petId},200,,PET CLINIC SUITES 1-12,text,true,,591,180,13,13,http://localhost:9966/petclinic/api/pets/3974,11,0,0
1643380621374,24,GET /api/specialties,200,,PET CLINIC SUITES 1-5,text,true,,38546,182,13,13,http://localhost:9966/petclinic/api/specialties,24,0,0
1643380621414,10,PUT /api/owners/{ownerId},204,,PET CLINIC SUITES 1-13,text,true,,282,430,14,14,http://localhost:9966/petclinic/api/owners/3982,0,0,0
1643380621412,15,PUT /api/specialties/{specialtyId},204,,PET CLINIC SUITES 1-10,text,true,,282,288,14,14,http://localhost:9966/petclinic/api/specialties/3989,0,0,0
1643380621414,14,PUT /api/specialties/{specialtyId},204,,PET CLINIC SUITES 1-6,text,true,,282,288,14,14,http://localhost:9966/petclinic/api/specialties/3989,0,0,0
1643380621419,11,POST /api/specialties,201,,PET CLINIC SUITES 1-12,text,true,,410,276,14,14,http://localhost:9966/petclinic/api/specialties,11,0,0
1643380621374,42,GET /api/pets,200,,PET CLINIC SUITES 1-3,text,true,,13894,175,14,14,http://localhost:9966/petclinic/api/pets,42,0,0
1643380621413,19,POST /api/specialties,201,,PET CLINIC SUITES 1-2,text,true,,410,276,14,14,http://localhost:9966/petclinic/api/specialties,19,0,0
1643380621420,13,PUT /api/specialties/{specialtyId},204,,PET CLINIC SUITES 1-5,text,true,,282,288,14,14,http://localhost:9966/petclinic/api/specialties/3989,0,0,0
1643380621418,18,POST /api/pettypes,201,,PET CLINIC SUITES 1-14,text,true,,400,265,14,14,http://localhost:9966/petclinic/api/pettypes,18,0,3
1643380621430,10,GET /api/specialties/{specialtyId},200,,PET CLINIC SUITES 1-6,text,true,,361,187,14,14,http://localhost:9966/petclinic/api/specialties/3989,9,0,0
1643380621433,11,GET /api/specialties/{specialtyId},200,,PET CLINIC SUITES 1-5,text,true,,361,187,14,14,http://localhost:9966/petclinic/api/specialties/3989,11,0,0
1643380621433,13,PUT /api/pets/{petId},204,,PET CLINIC SUITES 1-3,text,true,,282,749,14,14,http://localhost:9966/petclinic/api/pets/3983,0,0,0
1643380621425,10,GET /api/owners/{ownerId},200,,PET CLINIC SUITES 1-13,text,true,,479,182,14,14,http://localhost:9966/petclinic/api/owners/3982,10,0,0
1643380621412,15,GET /api/pets/{petId},200,,PET CLINIC SUITES 1-1,text,true,,591,180,14,14,http://localhost:9966/petclinic/api/pets/3979,15,0,0
1643380621359,29,GET /api/pets,200,,PET CLINIC SUITES 1-9,text,true,,13886,175,13,13,http://localhost:9966/petclinic/api/pets,27,0,0
1643380621408,42,POST /api/specialties,201,,PET CLINIC SUITES 1-8,text,true,,410,276,14,14,http://localhost:9966/petclinic/api/specialties,41,0,0
